Symbology_ID,SymbolType,Key,NonPaddedKey,Description,Symbol
Symbol27,Line,AZGS.1104,AZGS.1104,marker bed,"{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMLineSymbol"",""symbolLayers"":[{""type"":""CIMSolidStroke"",""effects"":[{""type"":""CIMGeometricEffectDashes"",""primitiveName"":""5.0"",""dashTemplate"":[56.692900000000002,1.5873999999999999,0.79370099999999999,1.5873999999999999,0.79370099999999999,1.5873999999999999],""lineDashEnding"":""NoConstraint"",""controlPointEnding"":""NoConstraint""}],""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""capStyle"":""Butt"",""joinStyle"":""Round"",""lineStyle3D"":""Strip"",""miterLimit"":10,""width"":1,""color"":{""type"":""CIMRGBColor"",""values"":[255,85,0,100]}}]}}"
Symbol28,Line,AZGS.1103,AZGS.1103,marker bed,"{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMLineSymbol"",""symbolLayers"":[{""type"":""CIMSolidStroke"",""effects"":[{""type"":""CIMGeometricEffectDashes"",""primitiveName"":""5.0"",""dashTemplate"":[56.692900000000002,1.5873999999999999,0.79370099999999999,1.5873999999999999,0.79370099999999999,1.5873999999999999],""lineDashEnding"":""NoConstraint"",""controlPointEnding"":""NoConstraint""}],""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""capStyle"":""Butt"",""joinStyle"":""Round"",""lineStyle3D"":""Strip"",""miterLimit"":10,""width"":1,""color"":{""type"":""CIMRGBColor"",""values"":[230,0,0,100]}}]}}"
Symbol29,Line,AZGS.1102,AZGS.1102,A custom AZGS symbol,"{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMLineSymbol"",""symbolLayers"":[{""type"":""CIMSolidStroke"",""effects"":[{""type"":""CIMGeometricEffectDashes"",""primitiveName"":""5.0"",""dashTemplate"":[56.692900000000002,1.5873999999999999,0.79370099999999999,1.5873999999999999,0.79370099999999999,1.5873999999999999],""lineDashEnding"":""NoConstraint"",""controlPointEnding"":""NoConstraint""}],""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""capStyle"":""Butt"",""joinStyle"":""Round"",""lineStyle3D"":""Strip"",""miterLimit"":10,""width"":1,""color"":{""type"":""CIMRGBColor"",""values"":[255,0,197,100]}}]}}"
Symbol30,Line,AZGS.1101,AZGS.1101,"contact, intraformational, timing not specified","{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMLineSymbol"",""symbolLayers"":[{""type"":""CIMSolidStroke"",""effects"":[{""type"":""CIMGeometricEffectDashes"",""primitiveName"":""5.0"",""dashTemplate"":[56.692900000000002,1.5873999999999999,0.79370099999999999,1.5873999999999999,0.79370099999999999,1.5873999999999999],""lineDashEnding"":""NoConstraint"",""controlPointEnding"":""NoConstraint""}],""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""capStyle"":""Butt"",""joinStyle"":""Round"",""lineStyle3D"":""Strip"",""miterLimit"":10,""width"":1,""color"":{""type"":""CIMRGBColor"",""values"":[56,168,0,100]}}]}}"
Symbol31,Line,AZGS.1100,AZGS.1100,marker bed,"{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMLineSymbol"",""symbolLayers"":[{""type"":""CIMSolidStroke"",""effects"":[{""type"":""CIMGeometricEffectDashes"",""primitiveName"":""5.0"",""dashTemplate"":[56.692900000000002,1.5873999999999999,0.79370099999999999,1.5873999999999999,0.79370099999999999,1.5873999999999999],""lineDashEnding"":""NoConstraint"",""controlPointEnding"":""NoConstraint""}],""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""capStyle"":""Butt"",""joinStyle"":""Round"",""lineStyle3D"":""Strip"",""miterLimit"":10,""width"":1,""color"":{""type"":""CIMRGBColor"",""values"":[0,169,230,100]}}]}}"
Symbol32,Line,001.001.001,1.1.1,"Contact?Identity and existence certain, location accurate","{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMLineSymbol"",""symbolLayers"":[{""type"":""CIMSolidStroke"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""capStyle"":""Butt"",""joinStyle"":""Round"",""lineStyle3D"":""Strip"",""miterLimit"":10,""width"":0.43086614173228349,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}"
Symbol33,Line,001.001.010,1.1.10,"Internal contact?Identity or existence questionable, location accurate","{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMLineSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""effects"":[{""type"":""CIMGeometricEffectDashes"",""primitiveName"":""39.0"",""dashTemplate"":[0.01,59.073999999999998,1.4173199999999999,2.55118],""lineDashEnding"":""NoConstraint"",""controlPointEnding"":""NoConstraint""}],""enable"":true,""colorLocked"":true,""primitiveName"":""38.0"",""anchorPoint"":{""x"":0.0025456901754376316,""y"":-0.17353160935536244},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":4.5,""billboardMode3D"":""FaceNearPlane"",""markerPlacement"":{""type"":""CIMMarkerPlacementAlongLineSameSize"",""primitiveName"":""40.1"",""angleToLine"":true,""controlPointPlacement"":""WithHalfGap"",""endings"":""WithHalfGap"",""placementTemplate"":[63.042499999999997]},""frame"":{""xmin"":-1.216,""ymin"":-0.79,""xmax"":1.204,""ymax"":1.63},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""curveRings"":[[[-0.172,-0.79],[-0.172,-0.458],[0.16,-0.458],[0.16,-0.79],[-0.172,-0.79]],[[-0.155,-0.204],[-0.155,-0.204],{""b"":[[-0.156,-0.116],[-0.156,-0.166],[-0.156,-0.136]]},{""b"":[[-0.107,0.181],[-0.156,-0.001],[-0.14,0.097]]},{""b"":[[0.008,0.37],[-0.083,0.243],[-0.044,0.307]]},{""b"":[[0.219,0.575],[0.047,0.417],[0.117,0.485]]},{""b"":[[0.415,0.789],[0.319,0.664],[0.385,0.734]]},{""b"":[[0.462,0.961],[0.446,0.841],[0.462,0.899]]},{""b"":[[0.327,1.261],[0.462,1.076],[0.417,1.175]]},{""b"":[[0.002,1.391],[0.24,1.347],[0.13,1.391]]},{""b"":[[-0.311,1.274],[-0.123,1.391],[-0.226,1.351]]},{""b"":[[-0.474,0.908],[-0.394,1.196],[-0.448,1.073]]},[-0.774,0.944],{""b"":[[-0.533,1.454],[-0.747,1.165],[-0.667,1.336]]},{""b"":[[-0.003,1.63],[-0.4,1.571],[-0.223,1.63]]},{""b"":[[0.554,1.44],[0.228,1.63],[0.415,1.568]]},{""b"":[[0.762,0.982],[0.691,1.314],[0.762,1.161]]},{""b"":[[0.688,0.695],[0.762,0.876],[0.736,0.781]]},{""b"":[[0.402,0.374],[0.639,0.607],[0.545,0.5]]},{""b"":[[0.216,0.187],[0.307,0.289],[0.244,0.227]]},{""b"":[[0.15,0.05],[0.187,0.147],[0.165,0.101]]},{""b"":[[0.126,-0.204],[0.138,-0.003],[0.128,-0.088]]},[-0.155,-0.204]]]},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true},{""type"":""CIMSolidStroke"",""effects"":[{""type"":""CIMGeometricEffectDashes"",""primitiveName"":""5.0"",""dashTemplate"":[56.692900000000002,1.5873999999999999,0.79370099999999999,1.5873999999999999,0.79370099999999999,1.5873999999999999],""lineDashEnding"":""NoConstraint"",""controlPointEnding"":""NoConstraint""}],""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""capStyle"":""Butt"",""joinStyle"":""Round"",""lineStyle3D"":""Strip"",""miterLimit"":10,""width"":0.43086614173228349,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}"
Symbol34,Line,001.001.011,1.1.11,"Internal contact?Identity and existence certain, location approximate","{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMLineSymbol"",""symbolLayers"":[{""type"":""CIMSolidStroke"",""effects"":[{""type"":""CIMGeometricEffectDashes"",""primitiveName"":""5.0"",""dashTemplate"":[11.083500000000001,1.5873999999999999,0.79370099999999999,1.5873999999999999,0.79370099999999999,1.5873999999999999],""lineDashEnding"":""NoConstraint"",""controlPointEnding"":""NoConstraint""}],""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""capStyle"":""Butt"",""joinStyle"":""Round"",""lineStyle3D"":""Strip"",""miterLimit"":10,""width"":0.43086614173228349,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}"
Symbol35,Line,001.001.012,1.1.12,"Internal contact?Identity or existence questionable, location approximate","{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMLineSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""effects"":[{""type"":""CIMGeometricEffectDashes"",""primitiveName"":""39.0"",""dashTemplate"":[0.01,65.763800000000003,1.4173199999999999,2.55118],""lineDashEnding"":""NoConstraint"",""controlPointEnding"":""NoConstraint""}],""enable"":true,""colorLocked"":true,""primitiveName"":""38.0"",""anchorPoint"":{""x"":0.0025456901754376316,""y"":-0.17353160935536244},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":4.5,""billboardMode3D"":""FaceNearPlane"",""markerPlacement"":{""type"":""CIMMarkerPlacementAlongLineSameSize"",""primitiveName"":""40.1"",""angleToLine"":true,""controlPointPlacement"":""WithHalfGap"",""endings"":""WithHalfGap"",""placementTemplate"":[69.732299999999995]},""frame"":{""xmin"":-1.216,""ymin"":-0.79,""xmax"":1.204,""ymax"":1.63},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""curveRings"":[[[-0.172,-0.79],[-0.172,-0.458],[0.16,-0.458],[0.16,-0.79],[-0.172,-0.79]],[[-0.155,-0.204],[-0.155,-0.204],{""b"":[[-0.156,-0.116],[-0.156,-0.166],[-0.156,-0.136]]},{""b"":[[-0.107,0.181],[-0.156,-0.001],[-0.14,0.097]]},{""b"":[[0.008,0.37],[-0.083,0.243],[-0.044,0.307]]},{""b"":[[0.219,0.575],[0.047,0.417],[0.117,0.485]]},{""b"":[[0.415,0.789],[0.319,0.664],[0.385,0.734]]},{""b"":[[0.462,0.961],[0.446,0.841],[0.462,0.899]]},{""b"":[[0.327,1.261],[0.462,1.076],[0.417,1.175]]},{""b"":[[0.002,1.391],[0.24,1.347],[0.13,1.391]]},{""b"":[[-0.311,1.274],[-0.123,1.391],[-0.226,1.351]]},{""b"":[[-0.474,0.908],[-0.394,1.196],[-0.448,1.073]]},[-0.774,0.944],{""b"":[[-0.533,1.454],[-0.747,1.165],[-0.667,1.336]]},{""b"":[[-0.003,1.63],[-0.4,1.571],[-0.223,1.63]]},{""b"":[[0.554,1.44],[0.228,1.63],[0.415,1.568]]},{""b"":[[0.762,0.982],[0.691,1.314],[0.762,1.161]]},{""b"":[[0.688,0.695],[0.762,0.876],[0.736,0.781]]},{""b"":[[0.402,0.374],[0.639,0.607],[0.545,0.5]]},{""b"":[[0.216,0.187],[0.307,0.289],[0.244,0.227]]},{""b"":[[0.15,0.05],[0.187,0.147],[0.165,0.101]]},{""b"":[[0.126,-0.204],[0.138,-0.003],[0.128,-0.088]]},[-0.155,-0.204]]]},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true},{""type"":""CIMSolidStroke"",""effects"":[{""type"":""CIMGeometricEffectDashes"",""primitiveName"":""5.0"",""dashTemplate"":[11.083500000000001,1.5873999999999999,0.79370099999999999,1.5873999999999999,0.79370099999999999,1.5873999999999999],""lineDashEnding"":""NoConstraint"",""controlPointEnding"":""NoConstraint""}],""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""capStyle"":""Butt"",""joinStyle"":""Round"",""lineStyle3D"":""Strip"",""miterLimit"":10,""width"":0.43086614173228349,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}"
Symbol36,Line,001.001.013,1.1.13,"Internal contact?Identity and existence certain, location inferred","{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMLineSymbol"",""symbolLayers"":[{""type"":""CIMSolidStroke"",""effects"":[{""type"":""CIMGeometricEffectDashes"",""primitiveName"":""5.0"",""dashTemplate"":[5.5559099999999999,1.5873999999999999,0.79370099999999999,1.5873999999999999,0.79370099999999999,1.5873999999999999],""lineDashEnding"":""NoConstraint"",""controlPointEnding"":""NoConstraint""}],""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""capStyle"":""Butt"",""joinStyle"":""Round"",""lineStyle3D"":""Strip"",""miterLimit"":10,""width"":0.43086614173228349,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}"
Symbol37,Line,001.001.014,1.1.14,"Internal contact?Identity and existence questionable, location inferred","{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMLineSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""effects"":[{""type"":""CIMGeometricEffectDashes"",""primitiveName"":""39.0"",""dashTemplate"":[0.01,67.464600000000004,1.4173199999999999,2.55118],""lineDashEnding"":""NoConstraint"",""controlPointEnding"":""NoConstraint""}],""enable"":true,""colorLocked"":true,""primitiveName"":""38.0"",""anchorPoint"":{""x"":0.0025456901754376316,""y"":-0.17353160935536244},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":4.5,""billboardMode3D"":""FaceNearPlane"",""markerPlacement"":{""type"":""CIMMarkerPlacementAlongLineSameSize"",""primitiveName"":""40.1"",""angleToLine"":true,""controlPointPlacement"":""WithHalfGap"",""endings"":""WithHalfGap"",""placementTemplate"":[71.433099999999996]},""frame"":{""xmin"":-1.216,""ymin"":-0.79,""xmax"":1.204,""ymax"":1.63},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""curveRings"":[[[-0.172,-0.79],[-0.172,-0.458],[0.16,-0.458],[0.16,-0.79],[-0.172,-0.79]],[[-0.155,-0.204],[-0.155,-0.204],{""b"":[[-0.156,-0.116],[-0.156,-0.166],[-0.156,-0.136]]},{""b"":[[-0.107,0.181],[-0.156,-0.001],[-0.14,0.097]]},{""b"":[[0.008,0.37],[-0.083,0.243],[-0.044,0.307]]},{""b"":[[0.219,0.575],[0.047,0.417],[0.117,0.485]]},{""b"":[[0.415,0.789],[0.319,0.664],[0.385,0.734]]},{""b"":[[0.462,0.961],[0.446,0.841],[0.462,0.899]]},{""b"":[[0.327,1.261],[0.462,1.076],[0.417,1.175]]},{""b"":[[0.002,1.391],[0.24,1.347],[0.13,1.391]]},{""b"":[[-0.311,1.274],[-0.123,1.391],[-0.226,1.351]]},{""b"":[[-0.474,0.908],[-0.394,1.196],[-0.448,1.073]]},[-0.774,0.944],{""b"":[[-0.533,1.454],[-0.747,1.165],[-0.667,1.336]]},{""b"":[[-0.003,1.63],[-0.4,1.571],[-0.223,1.63]]},{""b"":[[0.554,1.44],[0.228,1.63],[0.415,1.568]]},{""b"":[[0.762,0.982],[0.691,1.314],[0.762,1.161]]},{""b"":[[0.688,0.695],[0.762,0.876],[0.736,0.781]]},{""b"":[[0.402,0.374],[0.639,0.607],[0.545,0.5]]},{""b"":[[0.216,0.187],[0.307,0.289],[0.244,0.227]]},{""b"":[[0.15,0.05],[0.187,0.147],[0.165,0.101]]},{""b"":[[0.126,-0.204],[0.138,-0.003],[0.128,-0.088]]},[-0.155,-0.204]]]},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true},{""type"":""CIMSolidStroke"",""effects"":[{""type"":""CIMGeometricEffectDashes"",""primitiveName"":""5.0"",""dashTemplate"":[5.5559099999999999,1.5873999999999999,0.79370099999999999,1.5873999999999999,0.79370099999999999,1.5873999999999999],""lineDashEnding"":""NoConstraint"",""controlPointEnding"":""NoConstraint""}],""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""capStyle"":""Butt"",""joinStyle"":""Round"",""lineStyle3D"":""Strip"",""miterLimit"":10,""width"":0.43086614173228349,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}"
Symbol38,Line,001.001.015,1.1.15,"Internal contact?Identity and existence certain, location concealed","{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMLineSymbol"",""symbolLayers"":[{""type"":""CIMSolidStroke"",""effects"":[{""type"":""CIMGeometricEffectDashes"",""primitiveName"":""5.0"",""dashTemplate"":[2.3811,1.5873999999999999,0.79370099999999999,1.5873999999999999,0.79370099999999999,1.5873999999999999],""lineDashEnding"":""NoConstraint"",""controlPointEnding"":""NoConstraint""}],""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""capStyle"":""Butt"",""joinStyle"":""Round"",""lineStyle3D"":""Strip"",""miterLimit"":10,""width"":0.43086614173228349,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}"
Symbol39,Line,001.001.016,1.1.16,"Internal contact?Identity and existence questionable, location concealed","{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMLineSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""effects"":[{""type"":""CIMGeometricEffectDashes"",""primitiveName"":""39.0"",""dashTemplate"":[0.01,65.877200000000002,1.4173199999999999,2.55118],""lineDashEnding"":""NoConstraint"",""controlPointEnding"":""NoConstraint""}],""enable"":true,""colorLocked"":true,""primitiveName"":""38.0"",""anchorPoint"":{""x"":0.0025456901754376316,""y"":-0.17353160935536244},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":4.5,""billboardMode3D"":""FaceNearPlane"",""markerPlacement"":{""type"":""CIMMarkerPlacementAlongLineSameSize"",""primitiveName"":""40.1"",""angleToLine"":true,""controlPointPlacement"":""WithHalfGap"",""endings"":""WithHalfGap"",""placementTemplate"":[69.845699999999994]},""frame"":{""xmin"":-1.216,""ymin"":-0.79,""xmax"":1.204,""ymax"":1.63},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""curveRings"":[[[-0.172,-0.79],[-0.172,-0.458],[0.16,-0.458],[0.16,-0.79],[-0.172,-0.79]],[[-0.155,-0.204],[-0.155,-0.204],{""b"":[[-0.156,-0.116],[-0.156,-0.166],[-0.156,-0.136]]},{""b"":[[-0.107,0.181],[-0.156,-0.001],[-0.14,0.097]]},{""b"":[[0.008,0.37],[-0.083,0.243],[-0.044,0.307]]},{""b"":[[0.219,0.575],[0.047,0.417],[0.117,0.485]]},{""b"":[[0.415,0.789],[0.319,0.664],[0.385,0.734]]},{""b"":[[0.462,0.961],[0.446,0.841],[0.462,0.899]]},{""b"":[[0.327,1.261],[0.462,1.076],[0.417,1.175]]},{""b"":[[0.002,1.391],[0.24,1.347],[0.13,1.391]]},{""b"":[[-0.311,1.274],[-0.123,1.391],[-0.226,1.351]]},{""b"":[[-0.474,0.908],[-0.394,1.196],[-0.448,1.073]]},[-0.774,0.944],{""b"":[[-0.533,1.454],[-0.747,1.165],[-0.667,1.336]]},{""b"":[[-0.003,1.63],[-0.4,1.571],[-0.223,1.63]]},{""b"":[[0.554,1.44],[0.228,1.63],[0.415,1.568]]},{""b"":[[0.762,0.982],[0.691,1.314],[0.762,1.161]]},{""b"":[[0.688,0.695],[0.762,0.876],[0.736,0.781]]},{""b"":[[0.402,0.374],[0.639,0.607],[0.545,0.5]]},{""b"":[[0.216,0.187],[0.307,0.289],[0.244,0.227]]},{""b"":[[0.15,0.05],[0.187,0.147],[0.165,0.101]]},{""b"":[[0.126,-0.204],[0.138,-0.003],[0.128,-0.088]]},[-0.155,-0.204]]]},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true},{""type"":""CIMSolidStroke"",""effects"":[{""type"":""CIMGeometricEffectDashes"",""primitiveName"":""5.0"",""dashTemplate"":[2.3811,1.5873999999999999,0.79370099999999999,1.5873999999999999,0.79370099999999999,1.5873999999999999],""lineDashEnding"":""NoConstraint"",""controlPointEnding"":""NoConstraint""}],""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""capStyle"":""Butt"",""joinStyle"":""Round"",""lineStyle3D"":""Strip"",""miterLimit"":10,""width"":0.43086614173228349,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}"
Symbol40,Line,001.001.017,1.1.17,"Gradational contact?Identity and existence certain, location accurate","{""type"": ""CIMSymbolReference"", ""symbol"": {""type"":""CIMLineSymbol"",""symbolLayers"":[{""type"":""CIMVectorMarker"",""effects"":[{""type"":""CIMGeometricEffectDashes"",""primitiveName"":""55.0"",""dashTemplate"":[0.42519699999999999,1.1621999999999999],""lineDashEnding"":""NoConstraint"",""controlPointEnding"":""NoConstraint""}],""enable"":true,""colorLocked"":true,""primitiveName"":""5.0"",""anchorPoint"":{""x"":-0.0028483992467043247,""y"":-0.00077683615819193149},""anchorPointUnits"":""Relative"",""dominantSizeAxis3D"":""Z"",""size"":3.6000000000000005,""billboardMode3D"":""FaceNearPlane"",""markerPlacement"":{""type"":""CIMMarkerPlacementAlongLineSameSize"",""primitiveName"":""6.1"",""angleToLine"":true,""controlPointPlacement"":""WithHalfGap"",""endings"":""WithHalfGap"",""placementTemplate"":[1.1621999999999999]},""frame"":{""xmin"":-1.79,""ymin"":-1.8,""xmax"":1.81,""ymax"":1.8},""markerGraphics"":[{""type"":""CIMMarkerGraphic"",""geometry"":{""rings"":[[[-0.2,1.8],[0.22,1.8],[0.22,-1.8],[-0.2,-1.8],[-0.2,1.8]]]},""symbol"":{""type"":""CIMPolygonSymbol"",""symbolLayers"":[{""type"":""CIMSolidFill"",""enable"":true,""color"":{""type"":""CIMCMYKColor"",""values"":[0,0,0,100,100]}}]}}],""scaleSymbolsProportionally"":true,""respectFrame"":true},{""type"":""CIMSolidStroke"",""enable"":true,""colorLocked"":true,""primitiveName"":""1.0"",""capStyle"":""Butt"",""joinStyle"":""Round"",""lineStyle3D"":""Strip"",""miterLimit"":10,""width"":3.6000000000000005,""color"":{""type"":""CIMHSVColor"",""values"":[40,6,83,0]}}]}}"
